gp_code,gp_name,block_code,block_name,zp_code,zp_name
93463,Aharak,2204,Pindra,178,Varanasi
42931,Aharan,1391,Etmadpur,109,Agra
60967,Aharan Suvansh,1670,Haringatanganj,131,Ayodhya
71557,Aharauli Ghat Bangar,1849,Amrodha,147,Kanpur Dehat
56746,Ahar Bangar,1600,Anupshahr,125,Bulandshahr
267265,Aharbihar,2043,Sangipur,165,Pratapgarh
88359,Ahari,2124,Jogia,173,Siddharth Nagar
266852,Ahari,2082,Sarsawan,168,Saharanpur
60001,Aharmai,1653,Nidhauli Kalan,129,Etah
69684,Aharpur,1813,Khuthan,143,Jaunpur
48932,Ahata,1480,Jarwal,116,Bahraich
81610,Ahata Gos Garh,2019,Thana Bhawan,259727,Shamli
89363,Ahata Kaptan,2138,Khairabad,174,Sitapur
75982,Ahbaranpur,1921,Mursan,154,Hathras
78280,Ahemadpur Asana,1961,Badraon,159,Mau
54963,Ahemadpur Chandru Urf Gadana,1573,Haldaur(Khari Jhalu),123,Bijnor
80449,Ahemadpur Nigo Nagala,1999,Chhajlet,162,Moradabad
80228,Ahemdabad Kasora,1998,Bilari,162,Moradabad
67852,Ahemdi,1783,Hariyawan,141,Hardoi
68148,Ahemi,1789,Pihani,141,Hardoi
71421,Aher,1847,Umarda,146,Kannauj
48472,Ahera,1471,Baghpat,115,Baghpat
78963,Ahera,1972,Janikhurd,160,Meerut
60678,Aheripur,1665,Mahewa,130,Etawah
74944,Ahernwa,1904,Vishunpura,151,Kushi Nagar
92467,Ahesha,2190,Hilauli,177,Unnao
68903,Aheta,1801,Madhogarh,142,Jalaun
45616,Ahethiya Kisunipur,1433,Akbarpur,112,Ambedkar Nagar
62156,Aheva,1689,Bhitaura,133,Fatehpur
90166,Ahewa,2150,Sidhauli,174,Sitapur
89553,Ahibanpur,2141,Mahmudabad,174,Sitapur
82708,Ahibaranpur,2034,Kunda,165,Pratapgarh
268955,Ahibaranpur,2166,Dostpur,176,Sultanpur
272326,Ahibipur,1431,Soraon,111,Prayagraj
57899,Ahikaura,1619,Dhanapur,126,Chandauli
78682,Ahilad,1967,Pardaha,159,Mau
58986,Ahilvar Buzurg,1636,Deoria Sadar,128,Deoria
77353,Ahimalpur,1943,Bewar,157,Mainpuri
91163,Ahimana,2167,Dubepur,176,Sultanpur
86327,Ahimanpur,2093,Aurai,170,Sant Ravidas Nagar
270986,Ahinda,1693,Hathgaon,133,Fatehpur
75593,Ahindar,1915,Mal,153,Lucknow
77354,Ahinkaripur,1943,Bewar,157,Mainpuri
58318,Ahira,1625,Manikpur,127,Chitrakoot
88162,Ahira Diha,2122,Domariyaganj,173,Siddharth Nagar
44284,Ahirai,297887,Sahson,111,Prayagraj
93302,Ahiran,2202,Harahua,178,Varanasi
269927,Ahirani Bujurg,1961,Badraon,159,Mau
72989,Ahirara,1875,Sirathu,149,Kaushambi
46854,Ahiraula,1449,Ahiraula,114,Azamgarh
54389,Ahiraula,1565,Ramnagar,122,Basti
87978,Ahiraula,2119,Barhni,173,Siddharth Nagar
91684,Ahiraula,2175,Lambhua,176,Sultanpur
45893,Ahirauli,1436,Bhiyawan,112,Ambedkar Nagar
46154,Ahirauli,1439,Katehari,112,Ambedkar Nagar
48391,Ahirauli,1470,Thekma,114,Azamgarh
54307,Ahirauli,1564,Paras Rampur,122,Basti
58870,Ahirauli,1634,Bhatni,128,Deoria
64415,Ahirauli,1728,Mohammadabad,137,Ghazipur
64868,Ahirauli,1735,Babhanjot,138,Gonda
66517,Ahirauli,1760,Jangal Kaudia,139,Gorakhpur
66657,Ahirauli,1762,Khajni,139,Gorakhpur
70115,Ahirauli,1819,Ram Nagar,143,Jaunpur
70372,Ahirauli,1822,Sikrara,143,Jaunpur
74385,Ahirauli,1896,Khadda,151,Kushi Nagar
74945,Ahirauli,1904,Vishunpura,151,Kushi Nagar
76346,Ahirauli,1928,Ghughli,155,Maharajganj
76621,Ahirauli,1932,Nautanwa,155,Maharajganj
76850,Ahirauli,1935,Partawal,155,Maharajganj
88749,Ahirauli,2129,Naugarh,173,Siddharth Nagar
93303,Ahirauli,2202,Harahua,178,Varanasi
241723,Ahirauli,1644,Tarkalua,128,Deoria
266683,Ahirauli,1891,Dudhahi,151,Kushi Nagar
268594,Ahirauli,1937,Siswa,155,Maharajganj
270728,Ahirauli,1934,Paniyara,155,Maharajganj
270759,Ahirauli,1451,Azmatgarh,114,Azamgarh
271690,Ahirauli,1756,Campierganj,139,Gorakhpur
271848,Ahirauli,1900,Ramkola,151,Kushi Nagar
66440,Ahirauli2,1759,Gola,139,Gorakhpur
65192,Ahiraulia,1740,Itiathok,138,Gonda
50871,Ahirauli Bujurg,1513,Rehera Bazaar,118,Balrampur
67070,Ahirauli Bujurg,1769,Uruwa,139,Gorakhpur
74726,Ahirauli Dan,1901,Seorahi,151,Kushi Nagar
46239,Ahirauli Gavind Sahab,1440,Ram Nagar,112,Ambedkar Nagar
271633,Ahirauli Hanuman Singh,1903,Tamkuhiraj,151,Kushi Nagar
86237,Ahirauli I,2091,Semariyawan,169,Sant Kabeer Nagar
269396,Ahirauli II,2091,Semariyawan,169,Sant Kabeer Nagar
78344,Ahirauli Kharchalpur,1962,Dohri Ghat,159,Mau
47393,Ahirauli Khizirpur,1456,Lalganj,114,Azamgarh
59443,Ahirauli Lala,1643,Salempur,128,Deoria
74865,Ahirauli Mishra,1903,Tamkuhiraj,151,Kushi Nagar
274029,Ahirauli Padari,2120,Bhanwapur,173,Siddharth Nagar
74195,Ahirauli Rai,1893,Hata,151,Kushi Nagar
74196,Ahirauli Raja,1893,Hata,151,Kushi Nagar
271632,Ahirauli Raja,1903,Tamkuhiraj,151,Kushi Nagar
45968,Ahirauli Ranimau,1437,Jahangir Ganj,112,Ambedkar Nagar
268685,Ahirauli Saloni,1674,Milkipur,131,Ayodhya
58928,Ahirauli Tiwari,1635,Bhatpar Rani,128,Deoria
48790,Ahiraura,1478,Chitaura,116,Bahraich
65066,Ahiraura,1738,Colonelganj,138,Gonda
92881,Ahirawara,2197,Sumerpur,177,Unnao
53780,Ahirawli,1557,Bankati,122,Basti
90524,Ahir Burawa,2156,Myorpur,175,Sonbhadra
51917,Ahirgaon,1530,Haidargarh,120,Barabanki
44515,Ahiri,1417,Handia,111,Prayagraj
58378,Ahiri,1626,Mau,127,Chitrakoot
67469,Ahiri,1777,Ahirori,141,Hardoi
90738,Ahirifiroj Pur,2159,Akhand Nagar,176,Sultanpur
69685,Ahiro Parshuraampur,1813,Khuthan,143,Jaunpur
67470,Ahirori,1777,Ahirori,141,Hardoi
269553,Ahirouleenagwa,1514,Shriduttganj,118,Balrampur
50353,Ahirouli,1506,Siar,117,Ballia
69845,Ahirouli,1815,Maharaj Ganj,143,Jaunpur
271696,Ahirouli,1759,Gola,139,Gorakhpur
66441,Ahirouli 1,1759,Gola,139,Gorakhpur
58625,Ahirouli Baghel,1630,Bankata,128,Deoria
48392,Ahirouli Kritmalpur,1470,Thekma,114,Azamgarh
50012,Ahirouli Pandey,1499,Maniar,117,Ballia
81968,Ahirpura Nagla,2024,Bisalpur,164,Pilibhit
71084,Ahirua Rajaram Pur,1840,Chhibramau,146,Kannauj
270603,Ahirupur,1963,Fatehpur Madaun,159,Mau
56601,Ahirvara,1596,Ujhani,124,Budaun
77738,Ahirwa,1950,Sultanganj,157,Mainpuri
84232,Ahirwa Bhwani,2063,Singhpur,584,Amethi
81969,Ahirwara Must.,2024,Bisalpur,164,Pilibhit
65338,Ahiyachet,1742,Katra Bazar,138,Gonda
45617,Ahiya Kamalpur,1433,Akbarpur,112,Ambedkar Nagar
62357,Ahkari,1692,Haswa,133,Fatehpur
267228,Ahlaadnagar,1511,Harriya Satgharwa,118,Balrampur
43765,Ahlad,1407,Gonda,110,Aligarh
45618,Ahlada,1433,Akbarpur,112,Ambedkar Nagar
266294,Ahlad Gaon,1483,Mihinpurwa,116,Bahraich
87839,Ahlad Nagar,2117,Sirsiya,172,Shravasti
53080,Ahladpur,1546,Bithiri Chainpur,121,Bareilly
60475,Ahladpur,1661,Basrehar,130,Etawah
64606,Ahladpur,1731,Saidpur,137,Ghazipur
74866,Ahladpur,1903,Tamkuhiraj,151,Kushi Nagar
60225,Ahmadabad,1657,Shitalpur,129,Etah
89059,Ahmadabad,2134,Biswan,174,Sitapur
84233,Ahmadabad Pipari,2063,Singhpur,584,Amethi
57320,Ahmad Baj,1610,Pahasu,125,Bulandshahr
59712,Ahmad Devnagar,1648,Ganj Dundwara,577,Kasganj
61866,Ahmad Ganj,1684,Shamsabad,132,Farrukhabad
62676,Ahmadganj Tihar,1697,Vijayipur,133,Fatehpur
57321,Ahmadgarh,1610,Pahasu,125,Bulandshahr
267338,Ahmad Khalikpur Balram,1579,Nehtaur,123,Bijnor
56869,Ahmad Nagar,1602,Bhawan Bahadur Nagar,125,Bulandshahr
73359,Ahmad Nagar,1881,Kumbhigola,150,Kheri
84825,Ahmad Nagar,2071,Suar,167,Rampur
56397,Ahmad Nagar Asouli,1593,Sahaswan,124,Budaun
79141,Ahmadnagar Badhla,1977,Parikshitgarh,160,Meerut
59948,Ahmadnagar Bamnoi,1652,Marehra,129,Etah
268333,Ahmadnagar Jagir,2067,Chamraon,167,Rampur
84660,Ahmad Nagar Kalan,2069,Saidnagar,167,Rampur
56223,Ahmadnagar Rukhada,1590,Mion,124,Budaun
242772,Ahmadnagar Ta Bahadurpur,2099,Bhawal Khera,171,Shahjahanpur
84471,Ahmad Nagar Tarana,2067,Chamraon,167,Rampur
80815,Ahmadnagar Tharesa,2004,Panwasa,259726,Sambhal
59768,Ahmadpur,1649,Jaithara,129,Etah
66658,Ahmadpur,1762,Khajni,139,Gorakhpur
77301,Ahmadpur,1942,Barnahal,157,Mainpuri
264834,Ahmadpur,1703,Madanpur,134,Firozabad
80526,Ahmadpur Annadpur,2000,Dilari,162,Moradabad
44818,Ahmadpur Asrouli Uparhar,296951,Bhagwatpur,111,Prayagraj
61557,Ahmadpur Devaria,1680,Kamalganj,132,Farrukhabad
264130,Ahmadpur Devipura,1839,Joya,145,Amroha
79142,Ahmadpuri Urf Amanpuri,1977,Parikshitgarh,160,Meerut
90167,Ahmadpur Jat,2150,Sidhauli,174,Sitapur
89810,Ahmadpur Kanja,2145,Parsendi,174,Sitapur
77355,Ahmadpur Karuamai,1943,Bewar,157,Mainpuri
85490,Ahmadpur Must,2080,Rampur Maniharan,168,Saharanpur
63600,Ahmadpur Naya Gaon,1714,Hapur,259728,Hapur
44819,Ahmadpur Pawan,296951,Bhagwatpur,111,Prayagraj
55403,Ahmadpur Sadat,1578,Najibabad,123,Bijnor
266673,Ahmadpur Sadat,2082,Sarsawan,168,Saharanpur
57106,Ahmadpurtanda,1599,Agauta,125,Bulandshahr
79075,Ahmadpur Urf Dandoopur,1975,Mawana Kalan,160,Meerut
60148,Ahmadpur Urf Nagala Dhanu,1656,Sakit,129,Etah
92399,Ahmadpur Wade,2189,Hasanganj,177,Unnao
77983,Ahmal,1955,Govardhan,158,Mathura
79725,Ahmalpur,1988,Nagar (City),161,Mirzapur
75648,Ahmedabad Katauli,1916,Malihabad,153,Lucknow
80603,Ahmednagar Jaitwara,2001,Kundarki,162,Moradabad
51567,Ahmedpur,1525,Bani Kodar,120,Barabanki
268496,Ahmedpur,1930,Mahrajganj,155,Maharajganj
75354,Ahmedpur Khera,1911,Bakshi-Ka-Talab,153,Lucknow
266188,Ahmedpur Navipur Rampur,1608,Khurja,125,Bulandshahr
61558,Ahmila Pur,1680,Kamalganj,132,Farrukhabad
47863,Aho Patti,1463,Palhani,114,Azamgarh
69134,Ahopur,1805,Badla Pur,143,Jaunpur
56103,Ahoramai,1588,Jagat,124,Budaun
92511,Ahra Dandiya,2191,Mianganj,177,Unnao
43962,Ahraula,1410,Khair,110,Aligarh
238853,Ahraula Ahmadyar Khan,1838,Hasanpur,145,Amroha
238654,Ahraula Mafi,1835,Dhanaura,145,Amroha
238723,Ahraula Tejvan,1836,Gajraula,145,Amroha
55739,Ahrauli,1582,Asafpur,124,Budaun
59877,Ahrauli,1651,Kasganj,577,Kasganj
50013,Ahrauli Tiwari,1499,Maniar,117,Ballia
70738,Ahraura,1828,Bamaur,144,Jhansi
90412,Ahraura,2155,Ghorawal,175,Sonbhadra
53002,Ahrola,1545,Bhuta,121,Bareilly
80093,Ahrola Mafi,1994,Asmauli,259726,Sambhal
56164,Ahrola Nawazi,1589,Junawai,259726,Sambhal
43888,Ahroli,1409,Jawan,110,Aligarh
57208,Ahroli,1608,Khurja,125,Bulandshahr
81193,Ahrora,2010,Jansath,163,Muzaffarnagar
84374,Ahro Zadid,2066,Bilaspur,167,Rampur
56480,Ahruiya,1594,Salarpur,124,Budaun
239150,Ahsaanpur Jamaalpur,1718,Simbhawali,259728,Hapur
79428,Ahugi Kala,1983,Hallia,161,Mirzapur
79429,Ahugi Khurd,1983,Hallia,161,Mirzapur
77854,Ahuri,1952,Chaumuha,158,Mathura
84283,Ahuri,2064,Tiloi,584,Amethi
77053,Aichana,1938,Charkhari,156,Mahoba
58319,Aichwara,1625,Manikpur,127,Chitrakoot
43963,Aidalpur,1410,Khair,110,Aligarh
68646,Aidalpur,1797,Jalaun,142,Jalaun
50872,Aidha,1513,Rehera Bazaar,118,Balrampur
91430,Aidhi,2171,Jamo,584,Amethi
46938,Aidilpur,1450,Atraulia,114,Azamgarh
42969,Aie,1392,Fatehabad,109,Agra
68323,Aigawa,1792,Shahabad,141,Hardoi
83574,Aihar,2049,Dalmau,166,Rae Bareli
83988,Aihari Buzurg,2058,Rohania,166,Rae Bareli
67471,Aikghara Maghola,1777,Ahirori,141,Hardoi
58320,Ailaha Badhaiya,1625,Manikpur,127,Chitrakoot
269697,Ailahi,297517,Karma,175,Sonbhadra
54005,Aila Kala,1560,Gaur,122,Basti
78810,Ailakh,1969,Ratanpura,159,Mau
50572,Ailara,1509,Gaindas Bujurg,118,Balrampur
49328,Ailau,1486,Prayagpur,116,Bahraich
46475,Ailchinagar,1443,Ajitmal,113,Auraiya
93137,Ailee,2200,Chiraigaon,178,Varanasi
46419,Aili,1442,Achchalda,113,Auraiya
69422,Ailia,1809,Dobhi,143,Jaunpur
48863,Ailiha,1479,Huzoorpur,116,Bahraich
64935,Ailiparsouli,1736,Belsar,138,Gonda
88909,Ailiya,2132,Ailiya,174,Sitapur
90268,Ailkar,2152,Chatra,175,Sonbhadra
72453,Aima,1865,Sarsol,148,Kanpur Nagar
270026,Aimaanpur,1603,Bulandshahr,125,Bulandshahr
84325,Aima Jahanmiyan,2065,Unchahar,166,Rae Bareli
82524,Aima Jatupur,2031,Bihar,165,Pratapgarh
77517,Aimanpur,1946,Karhal,157,Mainpuri
84194,Aimapur,2062,Shivgarh,166,Rae Bareli
82459,Aimapur Bindhan,2030,Babaganj,165,Pratapgarh
46539,Aima Senganpur,1444,Auraiya,113,Auraiya
82033,Aimi,2025,Lalaurikhera,164,Pilibhit
84541,Aimi,2068,Milak,167,Rampur
61232,Aimi Alapur,1675,Pura Bazar,131,Ayodhya
75781,Ain,1918,Sarojaninagar,153,Lucknow
267914,Aina,1550,Kyara,121,Bareilly
86631,Ainachh,2096,Gyanpur,170,Sant Ravidas Nagar
77888,Ainch,1953,Chhata,158,Mathura
68390,Aincha Mau,1793,Sursa,141,Hardoi
43964,Ainchana,1410,Khair,110,Aligarh
88420,Ainchni,2125,Khesraha,173,Siddharth Nagar
76233,Ainchola Sahadatpur,1925,Sikandrarao,154,Hathras
84542,Ainchora,2068,Milak,167,Rampur
242775,Aindaura,1539,Suratganj,120,Barabanki
68570,Aindha,1796,Dakore,142,Jalaun
83784,Aindhi,2054,Khiron,166,Rae Bareli
72709,Aingawa Uparhar,1870,Kaushambi,149,Kaushambi
272065,Ainhia,1463,Palhani,114,Azamgarh
92512,Aini Khurd,2191,Mianganj,177,Unnao
84543,Ainjan Khera,2068,Milak,167,Rampur
62056,Ainjhi,1687,Asothar,133,Fatehpur
67298,Ainjhi,1773,Muskara,140,Hamirpur
67472,Ainnua Daan Mandi,1777,Ahirori,141,Hardoi
271172,Aintha,2168,Gauriganj,584,Amethi
266885,Aintha Hussainpur,2099,Bhawal Khera,171,Shahjahanpur
272474,Aintha Khera,1789,Pihani,141,Hardoi
242769,Ainthapur,2099,Bhawal Khera,171,Shahjahanpur
269717,Ainthapur,2109,Nigohi,171,Shahjahanpur
268782,Ainth Pur,1887,Palia,150,Kheri
82655,Ainthu,2033,Kalakankar,165,Pratapgarh
45969,Ainwa,1437,Jahangir Ganj,112,Ambedkar Nagar
46323,Ainwa,1441,Tanda,112,Ambedkar Nagar
55802,Aipura,1583,Bisauli,124,Budaun
68571,Air,1796,Dakore,142,Jalaun
73289,Aira,1880,Isanagar,150,Kheri
92829,Airabhadiyar,2196,Sikandarpur Sarausi,177,Unnao
48316,Aira Bujurg,1469,Tarwa,114,Azamgarh
71150,Airaho,1842,Haseran,146,Kannauj
48317,Aira Khurd,1469,Tarwa,114,Azamgarh
61945,Airayan Sadat,1685,Airayan,133,Fatehpur
49059,Airea,1482,Mahasi,116,Bahraich
68264,Airka,1791,Sandila,141,Hardoi
46758,Airwa Kuili,1447,Erwa Katra,113,Auraiya
46759,Airwatikta,1447,Erwa Katra,113,Auraiya
245436,Airwa Tikur,1447,Erwa Katra,113,Auraiya
44031,Aisi,1411,Lodha,110,Aligarh
55582,Aisthaijamrudin,1580,Noorpur,123,Bijnor
52345,Aithar,1536,Rudauli,131,Ayodhya
72573,Aiti,1867,Vidhunu,148,Kanpur Nagar
80094,Aitmadpur Bhatpura,1994,Asmauli,259726,Sambhal
91431,Ajabgarh,2171,Jamo,584,Amethi
297429,Ajabnagar,1750,Wazirganj,138,Gonda
60418,Ajabpur Jhingupur,1660,Barhpura,130,Etawah
57669,Ajagara,1616,Chahniya,126,Chandauli
93221,Ajagara,2201,Cholapur,178,Varanasi
43766,Ajahari,1407,Gonda,110,Aligarh
93464,Ajaipur,2204,Pindra,178,Varanasi
58694,Ajaipura,1631,Barhaj,128,Deoria
92577,Ajaiya Khera,2192,Nawabganj,177,Unnao
45894,Ajamalpur,1436,Bhiyawan,112,Ambedkar Nagar
55583,Ajampur,1580,Noorpur,123,Bijnor
265592,Ajampur Jamni Bhan Ahatmali,1572,Dhampur,123,Bijnor
62781,Ajampursiloota,1699,Eka,134,Firozabad
73360,Ajan,1881,Kumbhigola,150,Kheri
267442,Ajan,2127,Lotan,173,Siddharth Nagar
59194,Ajana,1639,Lar,128,Deoria
61235,Ajana,1675,Pura Bazar,131,Ayodhya
55803,Ajanavar,1583,Bisauli,124,Budaun
46056,Ajanpara,1438,Jalal Pur,112,Ambedkar Nagar
46540,Ajanpur,1444,Auraiya,113,Auraiya
71916,Ajanpur Idauti,1855,Rasulabad,147,Kanpur Dehat
50014,Ajaour,1499,Maniar,117,Ballia
52433,Ajaowa,1537,Sidhaur,120,Barabanki
62293,Ajarauli,1691,Dhata,133,Fatehpur
72936,Ajarouli,1874,Sarsawan,149,Kaushambi
47551,Ajauar,1458,Martinganj,114,Azamgarh
93220,Ajav,2201,Cholapur,178,Varanasi
52228,Ajayi Mau,1534,Puredalai,120,Barabanki
86439,Ajaypur,2094,Bhadohi,170,Sant Ravidas Nagar
268372,Ajaypur,2069,Saidnagar,167,Rampur
266756,Ajdev,1574,Jalilpur,123,Bijnor
269190,Ajeejpur,2170,Jaisinghpur,176,Sultanpur
77481,Ajeetganj,1945,Jageer,157,Mainpuri
84472,Ajeetpur,2067,Chamraon,167,Rampur
54877,Ajeetpur Dasi,1572,Dhampur,123,Bijnor
268977,Ajeetpur Vilah,2027,Puranpur,164,Pilibhit
73602,Ajehara,1884,Mohammadi,150,Kheri
54531,Ajgaiba Jangal,1567,Saltaua Gopal Pur,122,Basti
92578,Ajgain,2192,Nawabganj,177,Unnao
51754,Ajgana,1528,Dewa,120,Barabanki
46995,Ajgara,1451,Azmatgarh,114,Azamgarh
88164,Ajgara,2122,Domariyaganj,173,Siddharth Nagar
47184,Ajgara Magarvi,1453,Haraiya,114,Azamgarh
47185,Ajgara Mashrfi,1453,Haraiya,114,Azamgarh
82781,Ajgra,2035,Lakshamanpur,165,Pratapgarh
77855,Ajhai Khurd,1952,Chaumuha,158,Mathura
297223,Ajhara,2004,Panwasa,259726,Sambhal
78877,Ajhota,1970,Daurala,160,Meerut
91625,Ajhuie,2174,Kurwar,176,Sultanpur
88854,Ajigara,2131,Uska Bazar,173,Siddharth Nagar
57322,Ajijabad,1610,Pahasu,125,Bulandshahr
61867,Ajijabad,1684,Shamsabad,132,Farrukhabad
49254,Ajijpur,1485,Phakharpur,116,Bahraich
59713,Ajijpur,1648,Ganj Dundwara,577,Kasganj
78128,Ajijpur,1958,Nandgaon,158,Mathura
92579,Ajij Pur,2192,Nawabganj,177,Unnao
86885,Ajijpur Talluque Rajhaua,2099,Bhawal Khera,171,Shahjahanpur
270214,Ajimnagar,2071,Suar,167,Rampur
54754,Ajimulla Nagar,1570,Afzalgarh,123,Bijnor
68839,Ajitapur,1800,Kuthaund,142,Jalaun
82034,Ajit Dandi,2025,Lalaurikhera,164,Pilibhit
60297,Ajit Nagar,1658,Sidhpura,577,Kasganj
51377,Ajit Para,1522,Mahuva,119,Banda
55740,Ajitpur,1582,Asafpur,124,Budaun
56165,Ajitpur,1589,Junawai,259726,Sambhal
57107,Ajitpur,1599,Agauta,125,Bulandshahr
76107,Ajitpur,1923,Sasni,154,Hathras
82092,Ajitpur,2026,Marori,164,Pilibhit
83785,Ajitpur,2054,Khiron,166,Rae Bareli
90025,Ajjaipur,2148,Reusa,174,Sitapur
62621,Ajmabad Bhaisahi,1696,Telyani,133,Fatehpur
43689,Ajmaindher,1406,Gangiri,110,Aligarh
272225,Ajmat Gadhi,2189,Hasanganj,177,Unnao
62485,Ajmatpur,1694,Khajuha,133,Fatehpur
61434,Ajmat Pur,1678,Barhpur,132,Farrukhabad
83707,Ajmatulla Ganj,2052,Harchandpur,166,Rae Bareli
53581,Ajmer,1554,Ramnagar,121,Bareilly
62413,Ajnai,1693,Hathgaon,133,Fatehpur
77100,Ajnar,1939,Jaitpur,156,Mahoba
68573,Ajnari,1796,Dakore,142,Jalaun
50015,Ajnera,1499,Maniar,117,Ballia
60623,Ajnora,1664,Jaswantnagar,130,Etawah
75013,Ajnora,1905,Bar,152,Lalitpur
70562,Ajo,1825,Sujan Ganj,143,Jaunpur
270376,Ajoria,1635,Bhatpar Rani,128,Deoria
49960,Ajorpur,1498,Hanumanganj,117,Ballia
69623,Ajorpur,1812,Kerakat,143,Jaunpur
69913,Ajosi,1816,Mariyahu,143,Jaunpur
51982,Ajpura,1531,Harakh,120,Barabanki
79005,Ajrara,1973,Kharkhoda,160,Meerut
61165,Ajrauli,1674,Milkipur,131,Ayodhya
76108,Ajroi,1923,Sasni,154,Hathras
62414,Ajtupur,1693,Hathgaon,133,Fatehpur
46476,Ajuapur,1443,Ajitmal,113,Auraiya
51379,Ajunah,1522,Mahuva,119,Banda
55203,Ajupurarani,1576,Kotwali,123,Bijnor
73864,Ajwapur,1888,Pasgawan,150,Kheri
268954,Ajyora,1847,Umarda,146,Kannauj
72262,Ajyori,1861,Ghatampur,148,Kanpur Nagar
42728,Akabara,1386,Achhnera,109,Agra
57108,Akabarpr Raina,1599,Agauta,125,Bulandshahr
60530,Akabarpur Daulatpur,1662,Bharthana,130,Etawah
55493,Akabarpurgarav,1579,Nehtaur,123,Bijnor
62955,Akabarpur Kutubpur,1702,Jasrana,134,Firozabad
67603,Akabarpur Talhu,1779,Behendar,141,Hardoi
81253,Akaberpur Sunehti,2011,Kairana,259727,Shamli
88805,Akadanga Bhavpur,2130,Shoharatgarh,173,Siddharth Nagar
271569,Akaichanpur Barelee,2139,Laharpur,174,Sitapur
89429,Akaichanpur Faridpur,2139,Laharpur,174,Sitapur
89430,Akaichanpur Tappa,2139,Laharpur,174,Sitapur
54684,Akala,1569,Vikram Jot,122,Basti
62837,Akalpur Damodarpur,1700,Firozabad,134,Firozabad
63233,Akalpur Jagir,1707,Bisrakh,135,Gautam Buddha Nagar
92882,Akam Pur,2197,Sumerpur,177,Unnao
71972,Akana,1856,Sandalpur,147,Kanpur Dehat
51983,Akan Pur,1531,Harakh,120,Barabanki
52565,Akaona,1539,Suratganj,120,Barabanki
56870,Akapur Riyana,1602,Bhawan Bahadur Nagar,125,Bulandshahr
87643,Akara,2114,Gilaula,172,Shravasti
267600,Akara,2130,Shoharatgarh,173,Siddharth Nagar
43345,Akarabad,1401,Akrabad,110,Aligarh
87979,Akarahara,2119,Barhni,173,Siddharth Nagar
265756,Akarhandoo,1913,Gosaiganj,153,Lucknow
53708,Akari,1556,Bahadurpur,122,Basti
82317,Akaripur,2028,Aspur Deosara,165,Pratapgarh
82955,Akaripur,2038,Mandhata,165,Pratapgarh
270413,Akaripur,1431,Soraon,111,Prayagraj
81655,Akarpur Urf Fusgarh,2020,Un,259727,Shamli
71625,Akaru,1850,Derapur,147,Kanpur Dehat
66249,Akatahawa,277620,Bharohiya,139,Gorakhpur
77054,Akathauha,1938,Charkhari,156,Mahoba
74019,Akathi,1890,Ramia Behar,150,Kheri
92883,Akathi,2197,Sumerpur,177,Unnao
55678,Akauli,1581,Ambiapur,124,Budaun
67155,Akauna,1770,Gohand,140,Hamirpur
77101,Akauna,1939,Jaitpur,156,Mahoba
78546,Akauna,1965,Kopaganj,159,Mau
57997,Akauni,1621,Niyamatabad,126,Chandauli
273643,Akauni,1618,Chandauli,126,Chandauli
63929,Akawas Patti,1721,Devkali,137,Ghazipur
92223,Akbabad,2186,Bighapur,177,Unnao
77156,Akbai,1940,Kabrai,156,Mahoba
47394,Akbalpur Sahna,1456,Lalganj,114,Azamgarh
56908,Akbapur,1603,Bulandshahr,125,Bulandshahr
89739,Akbapur,2144,Pahala,174,Sitapur
55138,Akbarabad,1575,Kiratpur,123,Bijnor
62231,Akbarabad,1690,Devmai,133,Fatehpur
72872,Akbarabad,1873,Nevada,149,Kaushambi
73603,Akbarabad,1884,Mohammadi,150,Kheri
81886,Akbarabad,2023,Bilsanda,164,Pilibhit
84826,Akbarabad,2071,Suar,167,Rampur
87522,Akbarabad Urf Khairpur,2112,Tilhar,171,Shahjahanpur
56988,Akbarbas,1604,Danpur,125,Bulandshahr
89364,Akbarganj,2138,Khairabad,174,Sitapur
81970,Akbarganj Simra,2024,Bisalpur,164,Pilibhit
81139,Akbargarh,2009,Charthawal,163,Muzaffarnagar
87194,Akbari,2105,Khudaganj Katra,171,Shahjahanpur
59714,Akbarnagar Palia,1648,Ganj Dundwara,577,Kasganj
42852,Akbarpur,1389,Barauli Ahir,109,Agra
44033,Akbarpur,1411,Lodha,110,Aligarh
46541,Akbarpur,1444,Auraiya,113,Auraiya
50697,Akbarpur,1511,Harriya Satgharwa,118,Balrampur
51693,Akbarpur,1527,Dariyabad,120,Barabanki
52506,Akbarpur,1538,Sirauli Gauspur,120,Barabanki
55991,Akbarpur,1586,Gunnaur,259726,Sambhal
56989,Akbarpur,1604,Danpur,125,Bulandshahr
60476,Akbarpur,1661,Basrehar,130,Etawah
65539,Akbarpur,1745,Nawabganj,138,Gonda
65806,Akbarpur,1749,Tarabganj,138,Gonda
68102,Akbarpur,1788,Mallawan,141,Hardoi
68708,Akbarpur,1798,Kadaura,142,Jalaun
69624,Akbarpur,1812,Kerakat,143,Jaunpur
73112,Akbarpur,1877,Behjam,150,Kheri
74946,Akbarpur,1904,Vishunpura,151,Kushi Nagar
77856,Akbarpur,1952,Chaumuha,158,Mathura
78025,Akbarpur,1956,Mat,158,Mathura
80169,Akbarpur,1995,Bahjoi,259726,Sambhal
80371,Akbarpur,1998,Bilari,162,Moradabad
87195,Akbarpur,2105,Khudaganj Katra,171,Shahjahanpur
