election_gp_key,election_year,source_file,source_row_number,source_record_id,gp_number_raw,district_name_hindi,district_name_eng_raw,district_name_eng,district_name_std_raw,district_name_alias_used,block_name_hindi,block_name_eng_raw,block_name_eng,block_name_std_raw,block_xwalk_used,block_name_alias_used,lgd_block_code,gp_name_hindi,lgd_gp_code,lgd_gp_name,lgd_gp_link_method,lgd_gp_link_score,lgd_gp_linked,gp_name_eng_raw,gp_name_eng,name_override_used,district_name_std,block_name_std,gp_name_std,normalized_name_key,normalized_name_key_n,link_eligible,reservation_status_hindi,reservation_status_eng,reservation_class,women_reserved,pradhan_name_hindi,pradhan_name_eng_raw,winner_sex_hindi,winner_woman,result_status_hindi,exception_reason
up2021__1012176,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,121921,1012176,60,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,बरसठी,Barsathi,Barasathi,barsathi,TRUE,TRUE,1807,गोपालपुर,NA,NA,NA,NA,FALSE,Gopalpur,Gopalpur,FALSE,jaunpur,barasathi,gopalpur,jaunpur__barasathi__gopalpur,2,FALSE,अनुसूचित जाति महिला,Scheduled Caste Female,sc,1,नीतू,Neetu,महिला,1,विजेता,normalized_key_collision
up2021__1065358,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,122074,1065358,78,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,बरसठी,Barsathi,Barasathi,barsathi,TRUE,TRUE,1807,गोपालपुर,NA,NA,NA,NA,FALSE,Gopalpur,Gopalpur,FALSE,jaunpur,barasathi,gopalpur,jaunpur__barasathi__gopalpur,2,FALSE,महिला,Female,general,1,रेनू यादव,Renu Yadav,महिला,1,विजेता,normalized_key_collision
up2021__971407,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,120189,971407,39,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,धर्मापुर,Dharmapur,Dharma Pur,dharmapur,TRUE,TRUE,1808,राजेपुर,NA,NA,NA,NA,FALSE,Raajepur,Raajepur,FALSE,jaunpur,dharma pur,raajepur,jaunpur__dharma pur__raajepur,2,FALSE,अनारक्षित,Unreserved,general,0,मनोरमा,Manorama,महिला,1,विजेता,normalized_key_collision
up2021__204841,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,120218,204841,8,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,धर्मापुर,Dharmapur,Dharma Pur,dharmapur,TRUE,TRUE,1808,राजेपुर,NA,NA,NA,NA,FALSE,Raajepur,Raajepur,FALSE,jaunpur,dharma pur,raajepur,jaunpur__dharma pur__raajepur,2,FALSE,अनुसूचित जाति महिला,Scheduled Caste Female,sc,1,शारदा,Sharada,महिला,1,विजेता,normalized_key_collision
up2021__400731,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,52643,400731,10,कन्नौज,Kannauj,Kannauj,kannauj,FALSE,सौरिख,Saurkh,Saurikh,saurkh,TRUE,TRUE,1845,रसूलपुर,NA,NA,NA,NA,FALSE,Rasulpur,Rasulpur,FALSE,kannauj,saurikh,rasulpur,kannauj__saurikh__rasulpur,2,FALSE,अनारक्षित,Unreserved,general,0,कश्मीर सिंह,Kashmir Singh,पुरुष,0,विजेता,normalized_key_collision
up2021__343226,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,52762,343226,23,कन्नौज,Kannauj,Kannauj,kannauj,FALSE,सौरिख,Saurkh,Saurikh,saurkh,TRUE,TRUE,1845,रसूलपुर,NA,NA,NA,NA,FALSE,Rasulpur,Rasulpur,FALSE,kannauj,saurikh,rasulpur,kannauj__saurikh__rasulpur,2,FALSE,अन्य पिछड़ा वर्ग महिला,Other Backward Class Female,obc,1,विमला देवी,Vimla Devi,महिला,1,विजेता,normalized_key_collision
up2021__718198,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,71845,718198,10,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,मोतीचक,Moti Chak,Motichak,moti chak,TRUE,TRUE,1897,लकषमीपुर,NA,NA,NA,NA,FALSE,Laksmipur,Laksmipur,FALSE,kushi nagar,motichak,laksmipur,kushi nagar__motichak__laksmipur,2,FALSE,अनारक्षित,Unreserved,general,0,अकमल,Akmal,पुरुष,0,विजेता,normalized_key_collision
up2021__722996,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,72075,722996,44,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,मोतीचक,Moti Chak,Motichak,moti chak,TRUE,TRUE,1897,लकषमीपुर,NA,NA,NA,NA,FALSE,Laksmipur,Laksmipur,FALSE,kushi nagar,motichak,laksmipur,kushi nagar__motichak__laksmipur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,जनार्धन गिरी,Janardhan Giri,पुरुष,0,विजेता,normalized_key_collision
up2021__713589,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,72082,713589,45,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,मोतीचक,Moti Chak,Motichak,moti chak,TRUE,TRUE,1897,नरायनपुर,NA,NA,NA,NA,FALSE,Narayanpur,Narayanpur,FALSE,kushi nagar,motichak,narayanpur,kushi nagar__motichak__narayanpur,2,FALSE,महिला,Female,general,1,साधना देवी,Sadhna Devi,महिला,1,विजेता,normalized_key_collision
up2021__733747,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,72298,733747,9,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,मोतीचक,Moti Chak,Motichak,moti chak,TRUE,TRUE,1897,नरायनपुर,NA,NA,NA,NA,FALSE,Narayanpur,Narayanpur,FALSE,kushi nagar,motichak,narayanpur,kushi nagar__motichak__narayanpur,2,FALSE,महिला,Female,general,1,चन्द्रावती देवी,Chandravati Devi,महिला,1,विजेता,normalized_key_collision
up2021__812500,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,69336,812500,52,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,तमकुहीराज,Tamkuhiraj,Tamkuhiraj,tamkuhiraj,TRUE,FALSE,1903,बभनौली,NA,NA,NA,NA,FALSE,Babhanouli,Babhanouli,FALSE,kushi nagar,tamkuhiraj,babhanouli,kushi nagar__tamkuhiraj__babhanouli,2,FALSE,अनारक्षित,Unreserved,general,0,सिन्धु,Sindhu,महिला,1,विजेता,normalized_key_collision
up2021__721230,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,69457,721230,68,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,तमकुहीराज,Tamkuhiraj,Tamkuhiraj,tamkuhiraj,TRUE,FALSE,1903,बभनौली,NA,NA,NA,NA,FALSE,Babhanouli,Babhanouli,FALSE,kushi nagar,tamkuhiraj,babhanouli,kushi nagar__tamkuhiraj__babhanouli,2,FALSE,महिला,Female,general,1,पुनीता राय,Preeta Rai,महिला,1,विजेता,normalized_key_collision
up2021__833683,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,72943,833683,37,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,विशुनपुरा,Vishunpura,Vishunpura,vishunpura,TRUE,FALSE,1904,मिश्राैली,NA,NA,NA,NA,FALSE,Mishrauli,Mishrauli,FALSE,kushi nagar,vishunpura,mishrauli,kushi nagar__vishunpura__mishrauli,2,FALSE,अनारक्षित,Unreserved,general,0,अनवर हुसैन,Anwar Hussain,पुरुष,0,विजेता,normalized_key_collision
up2021__873490,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,73250,873490,80,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,विशुनपुरा,Vishunpura,Vishunpura,vishunpura,TRUE,FALSE,1904,मिश्रौली,NA,NA,NA,NA,FALSE,Mishrauli,Mishrauli,FALSE,kushi nagar,vishunpura,mishrauli,kushi nagar__vishunpura__mishrauli,2,FALSE,अनुसूचित जाति महिला,Scheduled Caste Female,sc,1,इन्दु देवी,Indu Devi,महिला,1,विजेता,normalized_key_collision
up2021__202725,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,262401,202725,22,मैनपुरी,Mainpuri,Mainpuri,mainpuri,FALSE,कुरावली,Kurawli,Kuraoli,kurawli,TRUE,TRUE,1948,सोनई,NA,NA,NA,NA,FALSE,Sonai,Sonai,FALSE,mainpuri,kuraoli,sonai,mainpuri__kuraoli__sonai,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,देवेंद्र कुमार,Devendra Kumar,पुरुष,0,विजेता,normalized_key_collision
up2021__219438,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,262406,219438,22,मैनपुरी,Mainpuri,Mainpuri,mainpuri,FALSE,कुरावली,Kurawli,Kuraoli,kurawli,TRUE,TRUE,1948,सोनई,NA,NA,NA,NA,FALSE,Sonai,Sonai,FALSE,mainpuri,kuraoli,sonai,mainpuri__kuraoli__sonai,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,देवेंद्र कुमार,Devendra Kumar,पुरुष,0,विजेता,normalized_key_collision
up2021__755572,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,139861,755572,142,पीलीभीत,Pilibhit,Pilibhit,pilibhit,FALSE,पूरनपुर,Purnanpur,Puranpur,purnanpur,TRUE,TRUE,2027,सपहा,NA,NA,NA,NA,FALSE,Sapaha,Sapaha,FALSE,pilibhit,puranpur,sapaha,pilibhit__puranpur__sapaha,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,रामचन्द्र,Ramchandra,पुरुष,0,विजेता,normalized_key_collision
up2021__709561,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,140405,709561,50,पीलीभीत,Pilibhit,Pilibhit,pilibhit,FALSE,पूरनपुर,Purnanpur,Puranpur,purnanpur,TRUE,TRUE,2027,सपहा,NA,NA,NA,NA,FALSE,Sapaha,Sapaha,FALSE,pilibhit,puranpur,sapaha,pilibhit__puranpur__sapaha,2,FALSE,अन्य पिछड़ा वर्ग महिला,Other Backward Class Female,obc,1,जयदेई,Jaydei,महिला,1,विजेता,normalized_key_collision
up2021__713399,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,303827,713399,22,शाहजहांपुर,Shahjahnapur,Shahjahanpur,shahjahnapur,TRUE,मिर्जापुर,Mirzapur,Mirzapur,mirzapur,TRUE,FALSE,2108,भरतपुर,NA,NA,NA,NA,FALSE,Bharatpur,Bharatpur,FALSE,shahjahanpur,mirzapur,bharatpur,shahjahanpur__mirzapur__bharatpur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,मानिस्टर,Manistar,पुरुष,0,विजेता,normalized_key_collision
up2021__854789,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,304162,854789,7,शाहजहांपुर,Shahjahnapur,Shahjahanpur,shahjahnapur,TRUE,मिर्जापुर,Mirzapur,Mirzapur,mirzapur,TRUE,FALSE,2108,भरतापुर,NA,NA,NA,NA,FALSE,Bharatpur,Bharatpur,FALSE,shahjahanpur,mirzapur,bharatpur,shahjahanpur__mirzapur__bharatpur,2,FALSE,अनारक्षित,Unreserved,general,0,पूनम देवी,Poonam Devi,महिला,1,विजेता,normalized_key_collision
up2021__549022,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,329004,549022,105,सिद्धार्थ नगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,भनवापुर,Bhanwaapur,Bhanwapur,bhanwaapur,TRUE,TRUE,2120,मनिकौरा,NA,NA,NA,NA,FALSE,Manikaura,Manikaura,FALSE,siddharth nagar,bhanwapur,manikaura,siddharth nagar__bhanwapur__manikaura,2,FALSE,महिला,Female,general,1,उर्मिला,Urmila,महिला,1,विजेता,normalized_key_collision
up2021__627126,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,329236,627126,4,सिद्धार्थ नगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,भनवापुर,Bhanwaapur,Bhanwapur,bhanwaapur,TRUE,TRUE,2120,मनिकौरा,NA,NA,NA,NA,FALSE,Manikaura,Manikaura,FALSE,siddharth nagar,bhanwapur,manikaura,siddharth nagar__bhanwapur__manikaura,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,राजकुमार,Rajkumar,पुरुष,0,विजेता,normalized_key_collision
up2021__581126,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,324233,581126,11,सिद्धार्थ नगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,इटवा,Itwa,Itwa,itwa,TRUE,FALSE,2123,समरा,NA,NA,NA,NA,FALSE,Samra,Samra,FALSE,siddharth nagar,itwa,samra,siddharth nagar__itwa__samra,2,FALSE,अनारक्षित,Unreserved,general,0,अब्दुल मजीद,Abdul Majid,पुरुष,0,विजेता,normalized_key_collision
up2021__553836,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,324447,553836,42,सिद्धार्थ नगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,इटवा,Itwa,Itwa,itwa,TRUE,FALSE,2123,समरा,NA,NA,NA,NA,FALSE,Samra,Samra,FALSE,siddharth nagar,itwa,samra,siddharth nagar__itwa__samra,2,FALSE,अनारक्षित,Unreserved,general,0,अब्दुल कयुम,Abdul Kayum,पुरुष,0,विजेता,normalized_key_collision
up2021__647135,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,329745,647135,117,सिद्धार्थ नगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,मिठवल,Mithwal,Mithwal,mithwal,TRUE,FALSE,2128,सिकटा,NA,NA,NA,NA,FALSE,Sikta,Sikta,FALSE,siddharth nagar,mithwal,sikta,siddharth nagar__mithwal__sikta,2,FALSE,अनारक्षित,Unreserved,general,0,अरूण प्रताप सिंह,Arun Pratap Singh,पुरुष,0,विजेता,normalized_key_collision
up2021__522809,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,329857,522809,25,सिद्धार्थ नगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,मिठवल,Mithwal,Mithwal,mithwal,TRUE,FALSE,2128,सिकटा,NA,NA,NA,NA,FALSE,Sikta,Sikta,FALSE,siddharth nagar,mithwal,sikta,siddharth nagar__mithwal__sikta,2,FALSE,अनारक्षित,Unreserved,general,0,केशमती,Keshamati,महिला,1,विजेता,normalized_key_collision
up2021__330821,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,341688,330821,49,सुलतानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,अखण्डनगर,Akhandnagar,Akhand Nagar,akhandnagar,TRUE,TRUE,2159,जगदीशपुर,NA,NA,NA,NA,FALSE,Jagdishpur,Jagdishpur,FALSE,sultanpur,akhand nagar,jagdishpur,sultanpur__akhand nagar__jagdishpur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,लाल बहादुर,Lal Bahadur,पुरुष,0,विजेता,normalized_key_collision
up2021__252149,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,341825,252149,62,सुलतानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,अखण्डनगर,Akhandnagar,Akhand Nagar,akhandnagar,TRUE,TRUE,2159,जगदीशपुर,NA,NA,NA,NA,FALSE,Jagdishpur,Jagdishpur,FALSE,sultanpur,akhand nagar,jagdishpur,sultanpur__akhand nagar__jagdishpur,2,FALSE,अनारक्षित,Unreserved,general,0,उषा,Usha,महिला,1,विजेता,normalized_key_collision
up2021__398988,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,344608,398988,53,सुलतानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,जयसिंहपुर,Jaisinghpur,Jaisinghpur,jaisinghpur,TRUE,FALSE,2170,गोपालपुर,NA,NA,NA,NA,FALSE,Gopalpur,Gopalpur,FALSE,sultanpur,jaisinghpur,gopalpur,sultanpur__jaisinghpur__gopalpur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,बिर्जेश कुमार,Birjesh Kumar,पुरुष,0,विजेता,normalized_key_collision
up2021__321571,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,344895,321571,89,सुलतानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,जयसिंहपुर,Jaisinghpur,Jaisinghpur,jaisinghpur,TRUE,FALSE,2170,गोपालपुर,NA,NA,NA,NA,FALSE,Gopalpur,Gopalpur,FALSE,sultanpur,jaisinghpur,gopalpur,sultanpur__jaisinghpur__gopalpur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,संतराम,Santram,पुरुष,0,विजेता,normalized_key_collision
up2021__496740,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,41429,496740,20,उन्नाव,Unnao,Unnao,unnao,FALSE,सफीपुर,Safipur,Safipur,safipur,TRUE,FALSE,2194,रायपुर,NA,NA,NA,NA,FALSE,Raipur,Raipur,FALSE,unnao,safipur,raipur,unnao__safipur__raipur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,पवन कुमार,Pawan Kumar,पुरुष,0,विजेता,normalized_key_collision
up2021__620021,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,41717,620021,67,उन्नाव,Unnao,Unnao,unnao,FALSE,सफीपुर,Safipur,Safipur,safipur,TRUE,FALSE,2194,रायपुर,NA,NA,NA,NA,FALSE,Raipur,Raipur,FALSE,unnao,safipur,raipur,unnao__safipur__raipur,2,FALSE,अन्य पिछड़ा वर्ग महिला,Other Backward Class Female,obc,1,राजकुमारी,Rajkumari,महिला,1,विजेता,normalized_key_collision
up2021__501238,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,42638,501238,25,उन्नाव,Unnao,Unnao,unnao,FALSE,सुमेरपुर,Sumerpur,Sumerpur,sumerpur,TRUE,FALSE,2197,कलयानपुर,NA,NA,NA,NA,FALSE,Kalyanapur,Kalyanapur,FALSE,unnao,sumerpur,kalyanapur,unnao__sumerpur__kalyanapur,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,शिव दर्शन,Shiv Darshan,पुरुष,0,विजेता,normalized_key_collision
up2021__619369,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,42882,619369,62,उन्नाव,Unnao,Unnao,unnao,FALSE,सुमेरपुर,Sumerpur,Sumerpur,sumerpur,TRUE,FALSE,2197,कलयानपुर,NA,NA,NA,NA,FALSE,Kalyanapur,Kalyanapur,FALSE,unnao,sumerpur,kalyanapur,unnao__sumerpur__kalyanapur,2,FALSE,महिला,Female,general,1,मालती देवी,Malti Devi,महिला,1,विजेता,normalized_key_collision
up2021__397516,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,292492,397516,16,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,चोलापुर,Cholapur,Cholapur,cholapur,TRUE,FALSE,2201,रामपुर,NA,NA,NA,NA,FALSE,Rampur,Rampur,FALSE,varanasi,cholapur,rampur,varanasi__cholapur__rampur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,राजेन्द्र,Rājēndra,पुरुष,0,विजेता,normalized_key_collision
up2021__246044,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,292772,246044,47,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,चोलापुर,Cholapur,Cholapur,cholapur,TRUE,FALSE,2201,रामपुर,NA,NA,NA,NA,FALSE,Rampur,Rampur,FALSE,varanasi,cholapur,rampur,varanasi__cholapur__rampur,2,FALSE,अनारक्षित,Unreserved,general,0,ओम प्रकाश,Om Prakash,पुरुष,0,विजेता,normalized_key_collision
up2021__277195,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,293214,277195,20,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,पिण्ड्रा,Pindra,Pindra,pindra,TRUE,FALSE,2204,शाहपुर,NA,NA,NA,NA,FALSE,Shahpur,Shahpur,FALSE,varanasi,pindra,shahpur,varanasi__pindra__shahpur,2,FALSE,अनारक्षित,Unreserved,general,0,चंद्रशेखर सिंह,Chandrashekhar Singh,महिला,1,विजेता,normalized_key_collision
up2021__311301,2021,up_gp_sarpanch_2021_fixed_with_transliteration.parquet,293263,311301,27,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,पिण्ड्रा,Pindra,Pindra,pindra,TRUE,FALSE,2204,शाहपुर,NA,NA,NA,NA,FALSE,Shahpur,Shahpur,FALSE,varanasi,pindra,shahpur,varanasi__pindra__shahpur,2,FALSE,अन्य पिछड़ा वर्ग,Other Backward Class,obc,0,अशोक,Ashok,पुरुष,0,विजेता,normalized_key_collision
