election_gp_key,canonical_group,gp_name_left,raw_district,raw_block,raw_gp_name,left_index,lgd_gp_code,canonical_group_right,gp_name_right,lgd_district,lgd_block,lgd_gp_name,right_index,gp_name_score,score,decision,reviewer,reviewed_at,notes
up2021__303202,1476,kaharka harsiya,Bagpat,Pilana,Kaharka Harsiya,193137,48712,1476,kaharka,Baghpat,Pilana,Kaharka,25583,0.8933333333333334,0.8933333333333334,,,,
up2021__336912,1476,poothad,Bagpat,Pilana,Poothad,193141,48727,1476,poother,Baghpat,Pilana,Poother,44439,0.8857142857142858,0.8857142857142858,,,,
up2021__333604,1476,pura mahadev,Bagpat,Pilana,Pura Mahadev,193145,48728,1476,pura,Baghpat,Pilana,Pura,44629,0.8666666666666666,0.8666666666666666,,,,
up2021__269048,1476,sikhaida,Bagpat,Pilana,Sikhaida,193151,48735,1476,sikhera,Baghpat,Pilana,Sikhera,52696,0.8678571428571429,0.8678571428571429,,,,
up2021__341138,1476,khindauda,Bagpat,Pilana,Khindauda,193169,48716,1476,khindora,Baghpat,Pilana,Khindora,29637,0.8833333333333333,0.8833333333333333,,,,
up2021__199546,1472,badaawad,Bagpat,Baraut,Badaawad,193180,48529,1472,barawad,Baghpat,Baraut,Barawad,6250,0.8507936507936509,0.8507936507936509,,,,
up2021__250378,1472,johadi,Bagpat,Baraut,Johadi,193187,48549,1472,johri,Baghpat,Baraut,Johri,25188,0.8755555555555556,0.8755555555555556,,,,
up2021__306845,1472,chaubali bohla,Bagpat,Baraut,Chaubali Bohla,193202,48535,1472,chaubli,Baghpat,Baraut,Chaubli,12963,0.9,0.9,,,,
up2021__213662,1472,bavali,Bagpat,Baraut,Bavali,193211,48527,1472,baoli,Baghpat,Baraut,Baoli,5839,0.8577777777777779,0.8577777777777779,,,,
up2021__192976,1472,kotana khedi pradhan,Bagpat,Baraut,Kotana Khedi Pradhan,193215,48554,1472,kotana,Baghpat,Baraut,Kotana,30716,0.86,0.86,,,,
up2021__211236,1471,dhodra sadullapur,Bagpat,Bagpat,Dhodra Sadullapur,193226,48482,1471,dhodra,Baghpat,Baghpat,Dhodra,16445,0.8705882352941177,0.8705882352941177,,,,
up2021__225986,1471,chaupda maheshpur,Bagpat,Bagpat,Chaupda Maheshpur,193229,48479,1471,chopra maheshpur,Baghpat,Baghpat,Chopra Maheshpur,13845,0.8815126050420168,0.8815126050420168,,,,
up2021__215900,1471,karm alipur garhi,Bagpat,Bagpat,Karm Alipur Garhi,193233,48494,1471,karam alipur,Baghpat,Baghpat,Karam Alipur,26884,0.85359477124183,0.85359477124183,,,,
up2021__223844,1471,bichapeedi,Bagpat,Bagpat,Bichapeedi,193251,48476,1471,bichpari,Baghpat,Baghpat,Bichpari,10659,0.8864285714285713,0.8864285714285713,,,,
up2021__262970,1471,meetli rampur,Bagpat,Bagpat,Meetli Rampur,193263,48499,1471,meetli,Baghpat,Baghpat,Meetli,36459,0.8923076923076924,0.8923076923076924,,,,
up2021__214065,1471,pabla begamabad,Bagpat,Bagpat,Pabla Begamabad,193264,48505,1471,pawla begmabad,Baghpat,Baghpat,Pawla Begmabad,43479,0.8633455433455434,0.8633455433455434,,,,
up2021__207130,1473,teda,Bagpat,Binauli,Teda,193274,48622,1473,tera,Baghpat,Binauli,Tera,55471,0.8666666666666667,0.8666666666666667,,,,
up2021__252184,1473,mavikala,Bagpat,Binauli,Mavikala,193278,48601,1473,mawi kalan,Baghpat,Binauli,Mawi Kalan,36324,0.8866666666666667,0.8866666666666667,,,,
up2021__232252,1473,gagnouli,Bagpat,Binauli,Gagnouli,193280,48586,1473,gangnauli,Baghpat,Binauli,Gangnauli,18715,0.8693121693121693,0.8693121693121693,,,,
up2021__197972,1473,nagla kha,Bagpat,Binauli,Nagla Kha,193293,48608,1473,nagla rawa,Baghpat,Binauli,Nagla Rawa,38908,0.8955555555555555,0.8955555555555555,,,,
up2021__697609,1599,dhamedaa keerat,Bulandshahr,Agauta,Dhamedaa Keerat,193324,56921,1599,dhamera kirat,Bulandshahr,Agauta,Dhamera Kirat,15712,0.8795337995337995,0.8795337995337995,,,,
up2021__894740,1599,bahaadurpur mahashpur,Bulandshahr,Agauta,Bahaadurpur Mahashpur,193341,57274,1599,bahadur mahespur,Bulandshahr,Agauta,Bahadur Mahespur,4095,0.8636904761904762,0.8636904761904762,,,,
up2021__765530,1599,visundhra,Bulandshahr,Agauta,Visundhra,193344,57279,1599,bisundra,Bulandshahr,Agauta,Bisundra,11439,0.8842592592592592,0.8842592592592592,,,,
up2021__812393,1599,bhadoli,Bulandshahr,Agauta,Bhadoli,193348,57277,1599,bhandauli,Bulandshahr,Agauta,Bhandauli,8978,0.888888888888889,0.888888888888889,,,,
up2021__799860,1599,karakauda,Bulandshahr,Agauta,Karakauda,193351,56885,1599,karkaura,Bulandshahr,Agauta,Karkaura,27198,0.8523148148148149,0.8523148148148149,,,,
up2021__802171,1599,lohlara,Bulandshahr,Agauta,Lohlara,193352,56890,1599,lohrara,Bulandshahr,Agauta,Lohrara,32902,0.8944444444444445,0.8944444444444445,,,,
up2021__818433,1599,neemchana,Bulandshahr,Agauta,Neemchana,193353,56893,1599,nimchana,Bulandshahr,Agauta,Nimchana,40680,0.8958333333333333,0.8958333333333333,,,,
up2021__850032,1600,akbarpur alias bacchikheda,Bulandshahr,Anupshahr,"Akbarpur, alias Bacchikheda",193365,56747,1600,akbarpur urf bachchikhera bang,Bulandshahr,Anupshahr,Akbarpur Urf Bachchikhera Bang,1021,0.853919413919414,0.853919413919414,,,,
up2021__753566,1600,bodha,Bulandshahr,Anupshahr,Bodha,193401,266156,1600,borha,Bulandshahr,Anupshahr,Borha,11586,0.8933333333333333,0.8933333333333333,,,,
up2021__763429,1601,surajavali,Bulandshahr,Arniyaan,Surajavali,193411,56865,1601,surjawali,Bulandshahr,Araniya,Surjawali,54543,0.8982407407407408,0.8982407407407408,,,,
up2021__742738,1601,nageliya udaybhan,Bulandshahr,Arniyaan,Nageliya Udaybhan,193412,56847,1601,nagilia udhaybhan,Bulandshahr,Araniya,Nagilia Udhaybhan,38685,0.8828758169934641,0.8828758169934641,,,,
up2021__742212,1601,shahjahanpur daulat,Bulandshahr,Arniyaan,Shahjahanpur Daulat,193428,56862,1601,shahbajpur daulat,Bulandshahr,Araniya,Shahbajpur Daulat,51372,0.8941563467492261,0.8941563467492261,,,,
up2021__684984,1601,senda faridpur,Bulandshahr,Arniyaan,Senda Faridpur,193433,56860,1601,sanda faridpur,Bulandshahr,Araniya,Sanda Faridpur,49544,0.8879120879120879,0.8879120879120879,,,,
up2021__715096,1601,agoura ameerpur,Bulandshahr,Arniyaan,Agoura Ameerpur,193441,56812,1601,agaura amirpur,Bulandshahr,Araniya,Agaura Amirpur,397,0.8641269841269842,0.8641269841269842,,,,
up2021__715035,1601,jat,Bulandshahr,Arniyaan,Jat,193456,56832,1601,jatola,Bulandshahr,Araniya,Jatola,24633,0.8833333333333334,0.8833333333333334,,,,
up2021__734776,1601,baghuu,Bulandshahr,Arniyaan,Baghuu,193459,56818,1601,baghoo,Bulandshahr,Araniya,Baghoo,3995,0.8666666666666666,0.8666666666666666,,,,
up2021__732068,1601,hisaooti,Bulandshahr,Arniyaan,Hisaooti,193465,266162,1601,hinsoti,Bulandshahr,Araniya,Hinsoti,22294,0.8952380952380953,0.8952380952380953,,,,
up2021__685075,1601,badoli,Bulandshahr,Arniyaan,Badoli,193468,56815,1601,badauli,Bulandshahr,Araniya,Badauli,3601,0.8944444444444445,0.8944444444444445,,,,
up2021__811029,1614,mabai,Bulandshahr,Unchagaon,Mabai,193470,57582,1614,mavai,Bulandshahr,Unchagaon,Mavai,36244,0.8933333333333333,0.8933333333333333,,,,
up2021__727484,1614,narsaina,Bulandshahr,Unchagaon,Narsaina,193477,57587,1614,narsena,Bulandshahr,Unchagaon,Narsena,39739,0.8880952380952382,0.8880952380952382,,,,
up2021__719927,1614,mahua kheda,Bulandshahr,Unchagaon,Mahua Kheda,193500,57581,1614,maua khera,Bulandshahr,Unchagaon,Maua Khera,36144,0.8655892255892256,0.8655892255892256,,,,
up2021__695321,1614,ghungan rwali,Bulandshahr,Unchagaon,Ghungan Rwali,193521,57569,1614,ghunghraoli,Bulandshahr,Unchagaon,Ghunghraoli,19661,0.8798756798756798,0.8798756798756798,,,,
up2021__784130,1608,shehzadpur kanaini,Bulandshahr,Khujra,Shehzadpur Kanaini,193547,57265,1608,shahzadpur kanaini,Bulandshahr,Khurja,Shahzadpur Kanaini,51670,0.8762527233115468,0.8762527233115468,,,,
up2021__731526,1608,khurja dehat,Bulandshahr,Khujra,Khurja Dehat,193560,57245,1608,khurja rural,Bulandshahr,Khurja,Khurja Rural,29904,0.8666666666666666,0.8666666666666666,,,,
up2021__783270,1608,bhidhepur,Bulandshahr,Khujra,Bhidhepur,193570,57222,1608,bighepur,Bulandshahr,Khurja,Bighepur,10717,0.8529761904761904,0.8529761904761904,,,,
up2021__732878,1608,mudakheda,Bulandshahr,Khujra,Mudakheda,193574,57254,1608,munda khera,Bulandshahr,Khurja,Munda Khera,37967,0.8976430976430976,0.8976430976430976,,,,
up2021__737127,1608,ganwa,Bulandshahr,Khujra,Ganwa,193576,57231,1608,gawan,Bulandshahr,Khurja,Gawan,19318,0.8933333333333333,0.8933333333333333,,,,
up2021__746501,1608,khabra sikandarpur,Bulandshahr,Khujra,Khabra Sikandarpur,193577,57243,1608,khabra,Bulandshahr,Khurja,Khabra,28316,0.8666666666666666,0.8666666666666666,,,,
up2021__746390,1608,farana jamalpur,Bulandshahr,Khujra,Farana Jamalpur,193578,57228,1608,farana,Bulandshahr,Khurja,Farana,17641,0.88,0.88,,,,
up2021__746444,1608,bichoaullaa,Bulandshahr,Khujra,BichoaulLaa,193580,57221,1608,bichola,Bulandshahr,Khurja,Bichola,10655,0.8987012987012987,0.8987012987012987,,,,
up2021__746131,1608,inyatpur urf madhupura,Bulandshahr,Khujra,Inyatpur Urf Madhupura,193583,57237,1608,inayatpur urf madhupura,Bulandshahr,Khurja,Inayatpur Urf Madhupura,22733,0.8671936758893282,0.8671936758893282,,,,
up2021__745869,1608,ibrapur,Bulandshahr,Khujra,Ibrapur,193594,259780,1608,ibrahimpur dasouli,Bulandshahr,Khurja,Ibrahimpur Dasouli,22574,0.8777777777777778,0.8777777777777778,,,,
up2021__740395,1608,kallena,Bulandshahr,Khujra,Kallena,193604,266196,1608,kalaina,Bulandshahr,Khurja,Kalaina,25956,0.8666666666666668,0.8666666666666668,,,,
up2021__791039,1607,karauji,Bulandshahr,Jahangirabad,Karauji,193621,57178,1607,karonji,Bulandshahr,Jahangirabad,Karonji,27324,0.8666666666666668,0.8666666666666668,,,,
up2021__833555,1607,parwana mahmoodpur,Bulandshahr,Jahangirabad,Parwana Mahmoodpur,193633,57190,1607,parawana mahmudpur,Bulandshahr,Jahangirabad,Parawana Mahmudpur,42586,0.8752314814814814,0.8752314814814814,,,,
up2021__851161,1607,mankaraura,Bulandshahr,Jahangirabad,Mankaraura,193660,266184,1607,man karora,Bulandshahr,Jahangirabad,Man Karora,35518,0.8775000000000001,0.8775000000000001,,,,
up2021__819976,1607,titaouta urf virgaon,Bulandshahr,Jahangirabad,Titaouta Urf Virgaon,193666,57204,1607,titota urf birgaon,Bulandshahr,Jahangirabad,Titota Urf Birgaon,56145,0.8696840958605664,0.8696840958605664,,,,
up2021__730111,1605,mudakheda,Bulandshahr,Dibai,Mudakheda,193683,57084,1605,munda khera,Bulandshahr,Dibai,Munda Khera,37966,0.8976430976430976,0.8976430976430976,,,,
up2021__809519,1605,umaraari,Bulandshahr,Dibai,Umaraari,193689,57103,1605,umrari,Bulandshahr,Dibai,Umrari,56910,0.888888888888889,0.888888888888889,,,,
up2021__725722,1605,kushahalabad,Bulandshahr,Dibai,Kushahalabad,193704,57079,1605,khusalabad,Bulandshahr,Dibai,Khusalabad,29923,0.86,0.86,,,,
up2021__734939,1605,budhanpur kala,Bulandshahr,Dibai,Budhanpur Kala,193707,57060,1605,burhanpur kalan,Bulandshahr,Dibai,Burhanpur Kalan,11822,0.8838583638583639,0.8838583638583639,,,,
up2021__749861,1605,alamur alias chilmapur,Bulandshahr,Dibai,"Alamur alias Chilmapur,",193711,57051,1605,alampur urf chilmapur,Bulandshahr,Dibai,Alampur Urf Chilmapur,1260,0.8811560988031577,0.8811560988031577,,,,
up2021__813369,1605,mohammadabad urf bhaira hariharpur,Bulandshahr,Dibai,Mohammadabad Urf Bhaira Hariharpur,193714,57083,1605,mohammdabad urf meria haridwar,Bulandshahr,Dibai,Mohammdabad Urf Meria Haridwar,37249,0.86473604826546,0.86473604826546,,,,
up2021__756932,1604,khirkawari,Bulandshahr,Danpur,Khirkawari,193734,57021,1604,kharakwari,Bulandshahr,Danpur,Kharakwari,29079,0.8874074074074074,0.8874074074074074,,,,
up2021__805547,1604,ichhawari,Bulandshahr,Danpur,Ichhawari,193752,57009,1604,echhavari,Bulandshahr,Danpur,Echhavari,17421,0.8518518518518517,0.8518518518518517,,,,
up2021__851288,1604,khusrpur,Bulandshahr,Danpur,Khusrpur,193765,57024,1604,khushaupur,Bulandshahr,Danpur,Khushaupur,29934,0.8864285714285713,0.8864285714285713,,,,
up2021__772927,1604,umarara,Bulandshahr,Danpur,Umarara,193779,57047,1604,umrara,Bulandshahr,Danpur,Umrara,56908,0.873015873015873,0.873015873015873,,,,
up2021__825667,1604,jiroli,Bulandshahr,Danpur,Jiroli,193780,57018,1604,jirauli,Bulandshahr,Danpur,Jirauli,25059,0.8944444444444445,0.8944444444444445,,,,
up2021__763954,1604,akarwaas,Bulandshahr,Danpur,Akarwaas,193781,56988,1604,akbarbas,Bulandshahr,Danpur,Akbarbas,936,0.8666666666666667,0.8666666666666667,,,,
up2021__806424,1604,birpur,Bulandshahr,Danpur,Birpur,193785,57049,1604,virpur,Bulandshahr,Danpur,Virpur,57461,0.888888888888889,0.888888888888889,,,,
up2021__804843,1610,syarli dalelgadi,Bulandshahr,Pahasu,Syarli Dalelgadi,193799,57383,1610,syarli,Bulandshahr,Pahasu,Syarli,54643,0.875,0.875,,,,
up2021__728657,1610,surajavali,Bulandshahr,Pahasu,Surajavali,193801,57382,1610,surjawali,Bulandshahr,Pahasu,Surjawali,54545,0.8982407407407408,0.8982407407407408,,,,
up2021__702028,1610,baneil,Bulandshahr,Pahasu,Baneil,193812,57329,1610,ban,Bulandshahr,Pahasu,Ban,5319,0.8833333333333334,0.8833333333333334,,,,
up2021__790979,1610,fatihabad,Bulandshahr,Pahasu,Fatihabad,193814,57344,1610,fatahabad,Bulandshahr,Pahasu,Fatahabad,17751,0.8898148148148148,0.8898148148148148,,,,
up2021__774123,1610,barkheda hasanagadi,Bulandshahr,Pahasu,Barkheda Hasanagadi,193819,57333,1610,barkhara hasangarhi,Bulandshahr,Pahasu,Barkhara Hasangarhi,6652,0.8993421052631579,0.8993421052631579,,,,
up2021__744627,1610,kasba dadddu,Bulandshahr,Pahasu,Kasba Dadddu,193845,57355,1610,kastaba dhadd,Bulandshahr,Pahasu,Kastaba Dhadd,27595,0.8605982905982907,0.8605982905982907,,,,
up2021__710691,1610,risalu jalalpur,Bulandshahr,Pahasu,Risalu Jalalpur,193851,57372,1610,risalu,Bulandshahr,Pahasu,Risalu,47758,0.88,0.88,,,,
up2021__770999,1610,jirajpur,Bulandshahr,Pahasu,Jirajpur,193855,57351,1610,jeerajpur,Bulandshahr,Pahasu,Jeerajpur,24749,0.8958333333333333,0.8958333333333333,,,,
up2021__736827,1610,kariyaavli,Bulandshahr,Pahasu,Kariyaavli,193856,57359,1610,kiryawali,Bulandshahr,Pahasu,Kiryawali,30103,0.8691666666666668,0.8691666666666668,,,,
up2021__735596,1602,hingwada,Bulandshahr,BB.Nagar,Hingwada,193861,56883,1602,hingbara,Bulandshahr,Bhawan Bahadur Nagar,Hingbara,22282,0.9,0.9,,,,
up2021__748886,1602,sehra,Bulandshahr,BB.Nagar,Sehra,193873,56898,1602,sahera,Bulandshahr,Bhawan Bahadur Nagar,Sahera,48561,0.8900000000000001,0.8900000000000001,,,,
up2021__727366,1602,bahopur,Bulandshahr,BB.Nagar,Bahopur,193881,56875,1602,bahainpur,Bulandshahr,Bhawan Bahadur Nagar,Bahainpur,4183,0.888888888888889,0.888888888888889,,,,
up2021__717521,1602,daroli,Bulandshahr,BB.Nagar,Daroli,193884,266163,1602,darauli,Bulandshahr,Bhawan Bahadur Nagar,Darauli,14495,0.8944444444444445,0.8944444444444445,,,,
up2021__762918,1602,salabadhumeda,Bulandshahr,BB.Nagar,Salabadhumeda,193885,56900,1602,salabad dhamaira,Bulandshahr,Bhawan Bahadur Nagar,Salabad Dhamaira,49061,0.8703671328671329,0.8703671328671329,,,,
up2021__768105,1602,madonajafarnagar,Bulandshahr,BB.Nagar,Madonajafarnagar,193886,56891,1602,madona jafrabad,Bulandshahr,Bhawan Bahadur Nagar,Madona Jafrabad,33459,0.8933333333333334,0.8933333333333334,,,,
up2021__791213,1602,alawasa batari,Bulandshahr,BB.Nagar,Alawasa Batari,193889,56871,1602,alavas baturi,Bulandshahr,Bhawan Bahadur Nagar,Alavas Baturi,1283,0.892890442890443,0.892890442890443,,,,
up2021__745186,1603,gangeroa,Bulandshahr,Bulandshahr,Gangeroa,193895,56929,1603,gangarua,Bulandshahr,Bulandshahr,Gangarua,18661,0.8666666666666667,0.8666666666666667,,,,
up2021__752478,1603,kolsena,Bulandshahr,Bulandshahr,Kolsena,193899,56948,1603,kaulsena,Bulandshahr,Bulandshahr,Kaulsena,27999,0.8821428571428571,0.8821428571428571,,,,
up2021__771056,1603,gyaspur,Bulandshahr,Bulandshahr,Gyaspur,193911,56930,1603,ghayaspur,Bulandshahr,Bulandshahr,Ghayaspur,19540,0.8904761904761904,0.8904761904761904,,,,
up2021__763149,1603,hasanpur,Bulandshahr,Bulandshahr,Hasanpur,193924,56934,1603,hasanpur paharpur,Bulandshahr,Bulandshahr,Hasanpur Paharpur,21878,0.8941176470588236,0.8941176470588236,,,,
up2021__883137,1603,kurlah,Bulandshahr,Bulandshahr,Kurlah,193927,56958,1603,kurala,Bulandshahr,Bulandshahr,Kurala,31399,0.8755555555555556,0.8755555555555556,,,,
up2021__825054,1603,banglaputri,Bulandshahr,Bulandshahr,Banglaputri,193936,56911,1603,baglapoothri,Bulandshahr,Bulandshahr,Baglapoothri,4039,0.8848484848484849,0.8848484848484849,,,,
up2021__701763,1609,surajavali,Bulandshahr,Lakhauti,Surajavali,193953,57319,1609,surjawali,Bulandshahr,Lakhaothi,Surjawali,54544,0.8982407407407408,0.8982407407407408,,,,
up2021__794847,1609,rahmapur syabli,Bulandshahr,Lakhauti,Rahmapur Syabli,193972,57311,1609,rehmanpur syewali,Bulandshahr,Lakhaothi,Rehmanpur Syewali,47611,0.8663348416289592,0.8663348416289592,,,,
up2021__719871,1609,khwajpur arafpur,Bulandshahr,Lakhauti,Khwajpur Arafpur,193983,57291,1609,khawajpur ashrafpur,Bulandshahr,Lakhaothi,Khawajpur Ashrafpur,29364,0.8745614035087719,0.8745614035087719,,,,
up2021__707795,1611,taibpur,Bulandshahr,Shikarpur,Taibpur,193989,57447,1611,tayabpur,Bulandshahr,Shikarpur,Tayabpur,55232,0.8952380952380953,0.8952380952380953,,,,
up2021__741927,1611,kailwan,Bulandshahr,Shikarpur,Kailwan,193991,57416,1611,kaisawan,Bulandshahr,Shikarpur,Kaisawan,25713,0.8694444444444446,0.8694444444444446,,,,
up2021__739811,1611,karira milkak,Bulandshahr,Shikarpur,Karira/Milkak,194000,57418,1611,karira,Bulandshahr,Shikarpur,Karira,27164,0.8923076923076924,0.8923076923076924,,,,
up2021__744030,1611,jatpura mukimpur,Bulandshahr,Shikarpur,Jatpura Mukimpur,194001,57415,1611,jatpura,Bulandshahr,Shikarpur,Jatpura,24639,0.8875,0.8875,,,,
up2021__737776,1611,dhaturi,Bulandshahr,Shikarpur,Dhaturi,194004,57402,1611,dhooturi,Bulandshahr,Shikarpur,Dhooturi,16485,0.8952380952380953,0.8952380952380953,,,,
up2021__707250,1611,surajavali,Bulandshahr,Shikarpur,Surajavali,194005,57445,1611,surjawali,Bulandshahr,Shikarpur,Surjawali,54546,0.8982407407407408,0.8982407407407408,,,,
up2021__699521,1611,mouroni,Bulandshahr,Shikarpur,Mouroni,194006,57427,1611,morauni,Bulandshahr,Shikarpur,Morauni,37521,0.8793650793650793,0.8793650793650793,,,,
up2021__725228,1611,acharukala,Bulandshahr,Shikarpur,Acharukala,194009,57389,1611,anchar kalan,Bulandshahr,Shikarpur,Anchar Kalan,2018,0.895,0.895,,,,
up2021__744660,1611,khelia kalyanpur,Bulandshahr,Shikarpur,Khelia Kalyanpur,194010,57419,1611,khailia kalyanpur,Bulandshahr,Shikarpur,Khailia Kalyanpur,28396,0.8808496732026143,0.8808496732026143,,,,
up2021__798081,1611,khakhuda rahmapur,Bulandshahr,Shikarpur,Khakhuda Rahmapur,194014,57421,1611,khakuda,Bulandshahr,Shikarpur,Khakuda,28650,0.8823529411764706,0.8823529411764706,,,,
up2021__744705,1611,jamalpur hatampur,Bulandshahr,Shikarpur,Jamalpur Hatampur,194016,57413,1611,jamalpur,Bulandshahr,Shikarpur,Jamalpur,23952,0.8941176470588236,0.8941176470588236,,,,
up2021__720605,1611,bhatola,Bulandshahr,Shikarpur,Bhatola,194018,57395,1611,bhataula,Bulandshahr,Shikarpur,Bhataula,9359,0.8880952380952382,0.8880952380952382,,,,
up2021__777709,1611,shivanagar thusri,Bulandshahr,Shikarpur,Shivanagar Thusri,194020,57448,1611,shivnagar urf dusari,Bulandshahr,Shikarpur,Shivnagar Urf Dusari,52179,0.8731372549019608,0.8731372549019608,,,,
up2021__744783,1611,saraganw,Bulandshahr,Shikarpur,Saraganw,194027,57442,1611,sargaon,Bulandshahr,Shikarpur,Sargaon,50356,0.8694444444444446,0.8694444444444446,,,,
up2021__769976,1611,bohich mirapur,Bulandshahr,Shikarpur,BohiCh Mirapur,194028,57396,1611,bohich,Bulandshahr,Shikarpur,Bohich,11542,0.8857142857142858,0.8857142857142858,,,,
up2021__740550,1611,nagala luftar alipur,Bulandshahr,Shikarpur,Nagala Luftar Alipur,194031,57430,1611,nagla lutf alipur,Bulandshahr,Shikarpur,Nagla Lutf Alipur,38858,0.8826470588235295,0.8826470588235295,,,,
up2021__744892,1611,shikarpur dehat,Bulandshahr,Shikarpur,Shikarpur Dehat,194038,57443,1611,shikarpur rural,Bulandshahr,Shikarpur,Shikarpur Rural,52101,0.8933333333333334,0.8933333333333334,,,,
up2021__745127,1611,sehatpur vairi,Bulandshahr,Shikarpur,Sehatpur Vairi,194042,57438,1611,sahatpur khairi,Bulandshahr,Shikarpur,Sahatpur Khairi,48535,0.8721428571428571,0.8721428571428571,,,,
up2021__739726,1611,bhaisauli nasirpur,Bulandshahr,Shikarpur,Bhaisauli Nasirpur,194048,57394,1611,bhansroli nasirpur,Bulandshahr,Shikarpur,Bhansroli Nasirpur,9054,0.8755555555555556,0.8755555555555556,,,,
up2021__738964,1612,kavara,Bulandshahr,Sikandrabad,Kavara,194059,57490,1612,kanwara,Bulandshahr,Sikandrabad,Kanwara,26753,0.8793650793650793,0.8793650793650793,,,,
up2021__734282,1612,kishanpur bishnupur,Bulandshahr,Sikandrabad,Kishanpur Bishnupur,194060,57495,1612,kishanpur,Bulandshahr,Sikandrabad,Kishanpur,30114,0.8947368421052632,0.8947368421052632,,,,
up2021__741930,1612,sarghasi,Bulandshahr,Sikandrabad,Sarghasi,194063,57514,1612,saraighasi,Bulandshahr,Sikandrabad,Saraighasi,49847,0.895,0.895,,,,
up2021__742326,1612,rasulpur rithouri,Bulandshahr,Sikandrabad,Rasulpur Rithouri,194075,57507,1612,rasoolpur rithauli,Bulandshahr,Sikandrabad,Rasoolpur Rithauli,47100,0.8903050108932462,0.8903050108932462,,,,
up2021__790644,1612,roopwas pachai,Bulandshahr,Sikandrabad,Roopwas Pachai,194080,57509,1612,rupbas pachgai,Bulandshahr,Sikandrabad,Rupbas Pachgai,48095,0.8714285714285714,0.8714285714285714,,,,
up2021__718356,1612,hridaypur,Bulandshahr,Sikandrabad,Hridaypur,194089,57482,1612,hirdeypur,Bulandshahr,Sikandrabad,Hirdeypur,22326,0.8958333333333333,0.8958333333333333,,,,
up2021__734596,1612,alauda jagir,Bulandshahr,Sikandrabad,Alauda Jagir,194119,259788,1612,alouda jagir,Bulandshahr,Sikandrabad,Alouda Jagir,1505,0.8828282828282827,0.8828282828282827,,,,
up2021__779948,1612,sunpaida,Bulandshahr,Sikandrabad,Sunpaida,194125,259808,1612,sunpeda,Bulandshahr,Sikandrabad,Sunpeda,54393,0.8880952380952382,0.8880952380952382,,,,
up2021__709149,1612,dhanaura,Bulandshahr,Sikandrabad,Dhanaura,194131,259795,1612,dhanora,Bulandshahr,Sikandrabad,Dhanora,15922,0.8880952380952382,0.8880952380952382,,,,
up2021__742664,1612,araunda,Bulandshahr,Sikandrabad,Araunda,194133,259790,1612,arouda,Bulandshahr,Sikandrabad,Arouda,2419,0.8793650793650793,0.8793650793650793,,,,
up2021__780572,1612,noorpur,Bulandshahr,Sikandrabad,Noorpur,194137,266250,1612,nurpur,Bulandshahr,Sikandrabad,Nurpur,40980,0.8642857142857143,0.8642857142857143,,,,
